ITEM_VNUM~RANGE	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	GOLD	SHOP_BUY_PRICE	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON
16088	¿Á¸ñ°ÉÀÌ+8	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	120000	120000	16089	261	15	LEVEL	28	LIMIT_NONE	0	APPLY_CAST_SPEED	20	APPLY_DEX	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16089	¿Á¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	0	0	15	LEVEL	28	LIMIT_NONE	0	APPLY_CAST_SPEED	22	APPLY_DEX	4	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16100	Èæ´Ü¸ñ°ÉÀÌ+0	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	1000	1000	16101	253	15	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	4	APPLY_CON	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16101	Èæ´Ü¸ñ°ÉÀÌ+1	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	1600	1600	16102	254	15	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	6	APPLY_CON	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16102	Èæ´Ü¸ñ°ÉÀÌ+2	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	2500	2500	16103	255	15	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	8	APPLY_CON	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16103	Èæ´Ü¸ñ°ÉÀÌ+3	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	4000	4000	16104	256	15	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	10	APPLY_CON	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16104	Èæ´Ü¸ñ°ÉÀÌ+4	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	8000	8000	16105	257	15	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	12	APPLY_CON	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16105	Èæ´Ü¸ñ°ÉÀÌ+5	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	16000	16000	16106	258	15	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	14	APPLY_CON	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16106	Èæ´Ü¸ñ°ÉÀÌ+6	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	32000	32000	16107	259	15	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	16	APPLY_CON	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16107	Èæ´Ü¸ñ°ÉÀÌ+7	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	64000	64000	16108	260	15	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	18	APPLY_CON	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16108	Èæ´Ü¸ñ°ÉÀÌ+8	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	120000	120000	16109	261	15	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	20	APPLY_CON	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16109	Èæ´Ü¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	0	0	15	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	22	APPLY_CON	4	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16120	ÁøÁÖ¸ñ°ÉÀÌ+0	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	1000	1000	16121	253	15	LEVEL	38	LIMIT_NONE	0	APPLY_CAST_SPEED	4	APPLY_INT	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16121	ÁøÁÖ¸ñ°ÉÀÌ+1	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	1600	1600	16122	254	15	LEVEL	38	LIMIT_NONE	0	APPLY_CAST_SPEED	6	APPLY_INT	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16122	ÁøÁÖ¸ñ°ÉÀÌ+2	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	2500	2500	16123	255	15	LEVEL	38	LIMIT_NONE	0	APPLY_CAST_SPEED	8	APPLY_INT	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16123	ÁøÁÖ¸ñ°ÉÀÌ+3	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	4000	4000	16124	256	15	LEVEL	38	LIMIT_NONE	0	APPLY_CAST_SPEED	10	APPLY_INT	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16124	ÁøÁÖ¸ñ°ÉÀÌ+4	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	8000	8000	16125	257	15	LEVEL	38	LIMIT_NONE	0	APPLY_CAST_SPEED	12	APPLY_INT	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16125	ÁøÁÖ¸ñ°ÉÀÌ+5	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	16000	16000	16126	258	15	LEVEL	38	LIMIT_NONE	0	APPLY_CAST_SPEED	14	APPLY_INT	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16126	ÁøÁÖ¸ñ°ÉÀÌ+6	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	32000	32000	16127	259	15	LEVEL	38	LIMIT_NONE	0	APPLY_CAST_SPEED	16	APPLY_INT	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16127	ÁøÁÖ¸ñ°ÉÀÌ+7	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	64000	64000	16128	260	15	LEVEL	38	LIMIT_NONE	0	APPLY_CAST_SPEED	18	APPLY_INT	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16128	ÁøÁÖ¸ñ°ÉÀÌ+8	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	120000	120000	16129	261	15	LEVEL	38	LIMIT_NONE	0	APPLY_CAST_SPEED	20	APPLY_INT	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16129	ÁøÁÖ¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	0	0	15	LEVEL	38	LIMIT_NONE	0	APPLY_CAST_SPEED	22	APPLY_INT	4	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16140	¹é±Ý¸ñ°ÉÀÌ+0	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	1000	1000	16141	253	15	LEVEL	42	LIMIT_NONE	0	APPLY_CAST_SPEED	4	APPLY_STR	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16141	¹é±Ý¸ñ°ÉÀÌ+1	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	1600	1600	16142	254	15	LEVEL	42	LIMIT_NONE	0	APPLY_CAST_SPEED	6	APPLY_STR	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16142	¹é±Ý¸ñ°ÉÀÌ+2	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	2500	2500	16143	255	15	LEVEL	42	LIMIT_NONE	0	APPLY_CAST_SPEED	8	APPLY_STR	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16143	¹é±Ý¸ñ°ÉÀÌ+3	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	4000	4000	16144	256	15	LEVEL	42	LIMIT_NONE	0	APPLY_CAST_SPEED	10	APPLY_STR	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16144	¹é±Ý¸ñ°ÉÀÌ+4	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	8000	8000	16145	257	15	LEVEL	42	LIMIT_NONE	0	APPLY_CAST_SPEED	12	APPLY_STR	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16145	¹é±Ý¸ñ°ÉÀÌ+5	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	16000	16000	16146	258	15	LEVEL	42	LIMIT_NONE	0	APPLY_CAST_SPEED	14	APPLY_STR	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16146	¹é±Ý¸ñ°ÉÀÌ+6	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	32000	32000	16147	259	15	LEVEL	42	LIMIT_NONE	0	APPLY_CAST_SPEED	16	APPLY_STR	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16147	¹é±Ý¸ñ°ÉÀÌ+7	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	64000	64000	16148	260	15	LEVEL	42	LIMIT_NONE	0	APPLY_CAST_SPEED	18	APPLY_STR	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16148	¹é±Ý¸ñ°ÉÀÌ+8	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	120000	120000	16149	261	15	LEVEL	42	LIMIT_NONE	0	APPLY_CAST_SPEED	20	APPLY_STR	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16149	¹é±Ý¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	0	0	15	LEVEL	42	LIMIT_NONE	0	APPLY_CAST_SPEED	22	APPLY_STR	4	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16160	¼öÁ¤¸ñ°ÉÀÌ+0	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	2000	2000	16161	262	15	LEVEL	46	LIMIT_NONE	0	APPLY_CAST_SPEED	6	APPLY_SP_REGEN	8	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16161	¼öÁ¤¸ñ°ÉÀÌ+1	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	3200	3200	16162	263	15	LEVEL	46	LIMIT_NONE	0	APPLY_CAST_SPEED	8	APPLY_SP_REGEN	10	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16162	¼öÁ¤¸ñ°ÉÀÌ+2	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	5000	5000	16163	264	15	LEVEL	46	LIMIT_NONE	0	APPLY_CAST_SPEED	10	APPLY_SP_REGEN	12	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16163	¼öÁ¤¸ñ°ÉÀÌ+3	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	8000	8000	16164	265	15	LEVEL	46	LIMIT_NONE	0	APPLY_CAST_SPEED	12	APPLY_SP_REGEN	15	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16164	¼öÁ¤¸ñ°ÉÀÌ+4	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	16000	16000	16165	266	15	LEVEL	46	LIMIT_NONE	0	APPLY_CAST_SPEED	14	APPLY_SP_REGEN	19	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16165	¼öÁ¤¸ñ°ÉÀÌ+5	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	32000	32000	16166	267	15	LEVEL	46	LIMIT_NONE	0	APPLY_CAST_SPEED	16	APPLY_SP_REGEN	24	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16166	¼öÁ¤¸ñ°ÉÀÌ+6	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	64000	64000	16167	268	15	LEVEL	46	LIMIT_NONE	0	APPLY_CAST_SPEED	18	APPLY_SP_REGEN	30	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16167	¼öÁ¤¸ñ°ÉÀÌ+7	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	120000	120000	16168	269	15	LEVEL	46	LIMIT_NONE	0	APPLY_CAST_SPEED	20	APPLY_SP_REGEN	36	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16168	¼öÁ¤¸ñ°ÉÀÌ+8	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16169	270	15	LEVEL	46	LIMIT_NONE	0	APPLY_CAST_SPEED	22	APPLY_SP_REGEN	45	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16169	¼öÁ¤¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	0	0	15	LEVEL	46	LIMIT_NONE	0	APPLY_CAST_SPEED	24	APPLY_SP_REGEN	56	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16180	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+0	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	2000	2000	16181	262	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	6	APPLY_HP_REGEN	8	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16181	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+1	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	3200	3200	16182	263	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	8	APPLY_HP_REGEN	10	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16182	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+2	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	5000	5000	16183	264	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	10	APPLY_HP_REGEN	12	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16183	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+3	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	8000	8000	16184	265	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	12	APPLY_HP_REGEN	15	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16184	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+4	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	16000	16000	16185	266	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	14	APPLY_HP_REGEN	19	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16185	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+5	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	32000	32000	16186	267	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	16	APPLY_HP_REGEN	24	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16186	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+6	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	64000	64000	16187	268	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	18	APPLY_HP_REGEN	30	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16187	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+7	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	120000	120000	16188	269	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	20	APPLY_HP_REGEN	36	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16188	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+8	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16189	270	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	22	APPLY_HP_REGEN	45	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16189	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	0	0	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	24	APPLY_HP_REGEN	56	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16200	Ãµ·ç¸ñ°ÉÀÌ+0	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	2000	2000	16201	262	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	6	APPLY_PENETRATE_PCT	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16201	Ãµ·ç¸ñ°ÉÀÌ+1	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	3200	3200	16202	263	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	8	APPLY_PENETRATE_PCT	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16202	Ãµ·ç¸ñ°ÉÀÌ+2	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	5000	5000	16203	264	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	10	APPLY_PENETRATE_PCT	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16203	Ãµ·ç¸ñ°ÉÀÌ+3	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	8000	8000	16204	265	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	12	APPLY_PENETRATE_PCT	4	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16204	Ãµ·ç¸ñ°ÉÀÌ+4	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	16000	16000	16205	266	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	14	APPLY_PENETRATE_PCT	5	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16205	Ãµ·ç¸ñ°ÉÀÌ+5	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	32000	32000	16206	267	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	16	APPLY_PENETRATE_PCT	6	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16206	Ãµ·ç¸ñ°ÉÀÌ+6	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	64000	64000	16207	268	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	18	APPLY_PENETRATE_PCT	8	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16207	Ãµ·ç¸ñ°ÉÀÌ+7	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	120000	120000	16208	269	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	20	APPLY_PENETRATE_PCT	10	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16208	Ãµ·ç¸ñ°ÉÀÌ+8	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16209	270	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	22	APPLY_PENETRATE_PCT	13	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16209	Ãµ·ç¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	0	0	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	24	APPLY_PENETRATE_PCT	20	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16220	Ã·Á¤¸ñ°ÉÀÌ+0	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	3000	3000	16221	316	10	LEVEL	60	LIMIT_NONE	0	APPLY_CAST_SPEED	6	APPLY_KILL_HP_RECOVER	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16221	Ã·Á¤¸ñ°ÉÀÌ+1	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	4800	4800	16222	317	10	LEVEL	60	LIMIT_NONE	0	APPLY_CAST_SPEED	8	APPLY_KILL_HP_RECOVER	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16222	Ã·Á¤¸ñ°ÉÀÌ+2	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	8000	8000	16223	318	10	LEVEL	60	LIMIT_NONE	0	APPLY_CAST_SPEED	10	APPLY_KILL_HP_RECOVER	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16223	Ã·Á¤¸ñ°ÉÀÌ+3	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	16000	16000	16224	319	10	LEVEL	60	LIMIT_NONE	0	APPLY_CAST_SPEED	12	APPLY_KILL_HP_RECOVER	4	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16224	Ã·Á¤¸ñ°ÉÀÌ+4	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	32000	32000	16225	320	10	LEVEL	60	LIMIT_NONE	0	APPLY_CAST_SPEED	14	APPLY_KILL_HP_RECOVER	5	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16225	Ã·Á¤¸ñ°ÉÀÌ+5	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	64000	64000	16226	321	10	LEVEL	60	LIMIT_NONE	0	APPLY_CAST_SPEED	16	APPLY_KILL_HP_RECOVER	6	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16226	Ã·Á¤¸ñ°ÉÀÌ+6	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	120000	120000	16227	322	10	LEVEL	60	LIMIT_NONE	0	APPLY_CAST_SPEED	18	APPLY_KILL_HP_RECOVER	7	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16227	Ã·Á¤¸ñ°ÉÀÌ+7	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16228	323	10	LEVEL	60	LIMIT_NONE	0	APPLY_CAST_SPEED	21	APPLY_KILL_HP_RECOVER	8	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16228	Ã·Á¤¸ñ°ÉÀÌ+8	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16229	324	10	LEVEL	60	LIMIT_NONE	0	APPLY_CAST_SPEED	24	APPLY_KILL_HP_RECOVER	9	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16229	Ã·Á¤¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	800000	800000	0	0	10	LEVEL	60	LIMIT_NONE	0	APPLY_CAST_SPEED	28	APPLY_KILL_HP_RECOVER	10	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16500	È«¿Á¸ñ°ÉÀÌ+0	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	3000	3000	16501	316	10	LEVEL	85	LIMIT_NONE	0	APPLY_CAST_SPEED	6	APPLY_DEX	1	APPLY_ATTBONUS_WARRIOR	1	0	0	0	0	0	0	0	0	0
16501	È«¿Á¸ñ°ÉÀÌ+1	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	4800	4800	16502	317	10	LEVEL	85	LIMIT_NONE	0	APPLY_CAST_SPEED	8	APPLY_DEX	1	APPLY_ATTBONUS_WARRIOR	1	0	0	0	0	0	0	0	0	0
16502	È«¿Á¸ñ°ÉÀÌ+2	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	8000	8000	16503	318	10	LEVEL	85	LIMIT_NONE	0	APPLY_CAST_SPEED	10	APPLY_DEX	1	APPLY_ATTBONUS_WARRIOR	1	0	0	0	0	0	0	0	0	0
16503	È«¿Á¸ñ°ÉÀÌ+3	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	16000	16000	16504	319	10	LEVEL	85	LIMIT_NONE	0	APPLY_CAST_SPEED	12	APPLY_DEX	2	APPLY_ATTBONUS_WARRIOR	2	0	0	0	0	0	0	0	0	0
16504	È«¿Á¸ñ°ÉÀÌ+4	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	32000	32000	16505	320	10	LEVEL	85	LIMIT_NONE	0	APPLY_CAST_SPEED	14	APPLY_DEX	2	APPLY_ATTBONUS_WARRIOR	2	0	0	0	0	0	0	0	0	0
16505	È«¿Á¸ñ°ÉÀÌ+5	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	64000	64000	16506	321	10	LEVEL	85	LIMIT_NONE	0	APPLY_CAST_SPEED	16	APPLY_DEX	2	APPLY_ATTBONUS_WARRIOR	3	0	0	0	0	0	0	0	0	0
16506	È«¿Á¸ñ°ÉÀÌ+6	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	120000	120000	16507	322	10	LEVEL	85	LIMIT_NONE	0	APPLY_CAST_SPEED	18	APPLY_DEX	3	APPLY_ATTBONUS_WARRIOR	4	0	0	0	0	0	0	0	0	0
16507	È«¿Á¸ñ°ÉÀÌ+7	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16508	323	10	LEVEL	85	LIMIT_NONE	0	APPLY_CAST_SPEED	21	APPLY_DEX	3	APPLY_ATTBONUS_WARRIOR	5	0	0	0	0	0	0	0	0	0
16508	È«¿Á¸ñ°ÉÀÌ+8	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	16509	324	10	LEVEL	85	LIMIT_NONE	0	APPLY_CAST_SPEED	24	APPLY_DEX	3	APPLY_ATTBONUS_WARRIOR	7	0	0	0	0	0	0	0	0	0
16509	È«¿Á¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	800000	800000	0	0	10	LEVEL	85	LIMIT_NONE	0	APPLY_CAST_SPEED	28	APPLY_DEX	4	APPLY_ATTBONUS_WARRIOR	10	0	0	0	0	0	0	0	0	0
